time,1000000 airbag_sensor,
0.0365502,-360703,
0.0366003,-464691,
0.0366503,-573491,
0.0366993,-685822,
0.0367494,-799985,
0.0367994,-913634,
0.0368495,-1.02403e+006,
0.0368995,-1.12878e+006,
0.0369495,-1.22647e+006,
0.0369996,-1.31666e+006,
0.0370496,-1.39948e+006,
0.0370997,-1.47529e+006,
0.0371497,-1.54433e+006,
0.0371997,-1.60672e+006,
0.0372498,-1.66265e+006,
0.0372998,-1.71236e+006,
0.0373499,-1.75613e+006,
0.0373999,-1.79436e+006,
0.0374499,-1.82759e+006,
0.0375,-1.85616e+006,
0.03755,-1.88002e+006,
0.0376001,-1.89877e+006,
0.0376501,-1.91206e+006,
0.0377001,-1.91955e+006,
0.0377502,-1.92084e+006,
0.0378002,-1.91549e+006,
0.0378503,-1.90346e+006,
0.0379003,-1.88527e+006,
0.0379503,-1.86178e+006,
0.0379994,-1.83375e+006,
0.0380494,-1.8018e+006,
0.0380995,-1.76624e+006,
0.0381495,-1.72697e+006,
0.0381995,-1.68351e+006,
0.0382496,-1.63546e+006,
0.0382996,-1.58245e+006,
0.0383497,-1.5239e+006,
0.0383997,-1.45888e+006,
0.0384497,-1.3865e+006,
0.0384998,-1.30616e+006,
0.0385498,-1.21764e+006,
0.0385999,-1.12117e+006,
0.0386499,-1.01753e+006,
0.0386999,-907976,
0.03875,-793874,
0.0388,-676746,
0.0388501,-558360,
0.0389001,-440417,
0.0389501,-324038,
0.0390002,-209834,
0.0390502,-98427.3,
0.0391003,9244.46,
0.0391503,112019,
0.0392003,208671,
0.0392504,297984,
0.0392994,378747,
0.0393495,449660,
0.0393995,509389,
0.0394495,556892,
0.0394996,591717,
0.0395496,614074,
0.0395996,624692,
0.0396497,624555,
0.0396997,614632,
0.0397498,595781,
0.0397998,568827,
0.0398499,534715,
0.0398999,494628,
0.0399499,449907,
0.04,401880,
0.04005,351925,
0.0401,301502,
0.0401501,251812,
0.0402001,203478,
0.0402502,156595,
0.0403002,110884,
0.0403503,65791.6,
0.0404003,20881.2,
0.0404503,-23661.6,
0.0405004,-67103.8,
0.0405494,-108866,
0.0405995,-148979,
0.0406495,-187761,
0.0406995,-225301,
0.0407496,-261357,
0.0407996,-295564,
0.0408496,-327576,
0.0408997,-357212,
0.0409497,-384713,
0.0409998,-410736,
0.0410498,-435942,
0.0410999,-460759,
0.0411499,-485617,
0.0411999,-511035,
0.04125,-537224,
0.0413,-563740,
0.04135,-589624,
0.0414001,-613713,
0.0414501,-634855,
0.0415002,-652085,
0.0415502,-664782,
0.0416002,-672668,
0.0416503,-675699,
0.0417003,-674118,
0.0417504,-668544,
0.0418004,-659880,
0.0418494,-649077,
0.0418995,-636947,
0.0419495,-624187,
0.0419996,-611407,
0.0420496,-598904,
0.0420996,-586433,
0.0421497,-573294,
0.0421997,-558625,
0.0422498,-541610,
0.0422998,-521587,
